link_id,length,link_name,DIR,FROM_NODE,TO_NODE,AB_CAPACIT,BA_CAPACIT,AB_FFT,BA_FFT,toll_ab,toll_ba,ALPHA,BETA,dir_name_ab,dir_name_ba,is_core
61256,0.0889,,0,1192,23734,999999,999999,0.3558,0.3558,,,100,10,北向南,南向北,1
61257,0.1291,,0,1193,23661,999999,999999,0.5162,0.5162,,,100,10,南向北,北向南,1
61259,0.0893,,0,1193,23662,999999,999999,0.3573,0.3573,,,100,10,西向东,东向西,1
61258,0.1137,,0,1193,23713,999999,999999,0.4549,0.4549,,,100,10,东向西,西向东,1
61260,0.0212,,0,1194,22877,999999,999999,0.0849,0.0849,,,100,10,南向北,北向南,1
61262,0.1344,,0,1194,22879,999999,999999,0.5375,0.5375,,,100,10,西向东,东向西,1
61261,0.0306,,0,1194,23429,999999,999999,0.1224,0.1224,,,100,10,东向西,西向东,1
61548,0.2697,,0,1195,23670,999999,999999,1.0787,1.0787,,,100,10,南向北,北向南,1
61550,0.1237,,0,1195,23682,999999,999999,0.4948,0.4948,,,100,10,北向南,南向北,1
61549,0.0674,,0,1195,23685,999999,999999,0.2696,0.2696,,,100,10,东向西,西向东,1
62298,0.0874,,0,1196,23539,999999,999999,0.3497,0.3497,,,100,10,西向东,东向西,1
62300,0.0283,,0,1196,23540,999999,999999,0.1134,0.1134,,,100,10,北向南,南向北,1
62299,0.1343,,0,1196,23542,999999,999999,0.5372,0.5372,,,100,10,北向南,南向北,1
62301,0.1152,,0,1197,22055,999999,999999,0.4608,0.4608,,,100,10,南向北,北向南,1
62302,0.1,,0,1197,22821,999999,999999,0.4001,0.4001,,,100,10,东向西,西向东,1
62303,0.0841,,0,1197,22825,999999,999999,0.3365,0.3365,,,100,10,西向东,东向西,1
62304,0.0472,,0,1198,22803,999999,999999,0.1886,0.1886,,,100,10,南向北,北向南,1
62306,0.0303,,0,1198,22817,999999,999999,0.1212,0.1212,,,100,10,西向东,东向西,1
62305,0.0381,,0,1198,22818,999999,999999,0.1525,0.1525,,,100,10,东向西,西向东,1
62309,0.2783,,0,1199,22636,999999,999999,1.1134,1.1134,,,100,10,北向南,南向北,1
62308,0.2089,,0,1199,22655,999999,999999,0.8356,0.8356,,,100,10,东向西,西向东,1
62307,0.2464,,0,1199,22658,999999,999999,0.9858,0.9858,,,100,10,西向东,东向西,1
62311,0.0755,,0,1200,22654,999999,999999,0.3021,0.3021,,,100,10,东向西,西向东,1
62312,0.2579,,0,1200,22659,999999,999999,1.0315,1.0315,,,100,10,北向南,南向北,1
62310,0.3,,0,1200,22745,999999,999999,1.2,1.2,,,100,10,南向北,北向南,1
62322,0.0785,,0,1201,23533,999999,999999,0.3142,0.3142,,,100,10,南向北,北向南,1
62324,0.136,,0,1201,23534,999999,999999,0.544,0.544,,,100,10,北向南,南向北,1
62323,0.0554,,0,1201,23535,999999,999999,0.2215,0.2215,,,100,10,东向西,西向东,1
62327,0.0221,,0,1202,23627,999999,999999,0.0883,0.0883,,,100,10,北向南,南向北,1
62325,0.0544,,0,1202,23628,999999,999999,0.2175,0.2175,,,100,10,西向东,东向西,1
62326,0.0957,,0,1202,23629,999999,999999,0.3829,0.3829,,,100,10,南向北,北向南,1
62560,0.1527,,0,1203,23099,999999,999999,0.6107,0.6107,,,100,10,东向西,西向东,1
62559,0.1027,,0,1203,23162,999999,999999,0.4109,0.4109,,,100,10,西向东,东向西,1
62561,0.11,,0,1203,23163,999999,999999,0.4401,0.4401,,,100,10,西向东,东向西,1
62586,0.2501,,0,1204,22028,999999,999999,1.0002,1.0002,,,100,10,南向北,北向南,1
62587,0.2184,,0,1204,22106,999999,999999,0.8735,0.8735,,,100,10,东向西,西向东,1
62588,0.2512,,0,1204,22742,999999,999999,1.005,1.005,,,100,10,北向南,南向北,1
62591,0.1583,,0,1205,22027,999999,999999,0.6332,0.6332,,,100,10,北向南,南向北,1
62589,0.0986,,0,1205,23141,999999,999999,0.3944,0.3944,,,100,10,南向北,北向南,1
62590,0.0382,,0,1205,23142,999999,999999,0.1528,0.1528,,,100,10,东向西,西向东,1
62592,0.0673,,0,1206,21998,999999,999999,0.2692,0.2692,,,100,10,西向东,东向西,1
62594,0.0534,,0,1206,22735,999999,999999,0.2135,0.2135,,,100,10,北向南,南向北,1
62593,0.1514,,0,1206,22743,999999,999999,0.6057,0.6057,,,100,10,东向西,西向东,1
62608,0.0477,,0,1207,23254,999999,999999,0.1908,0.1908,,,100,10,东向西,西向东,1
62609,0.0222,,0,1207,23258,999999,999999,0.0887,0.0887,,,100,10,西向东,东向西,1
62607,0.021,,0,1207,23273,999999,999999,0.0838,0.0838,,,100,10,西向东,东向西,1
62610,0.2286,,0,1208,23562,999999,999999,0.9145,0.9145,,,100,10,西向东,东向西,1
62612,0.2252,,0,1208,23567,999999,999999,0.9007,0.9007,,,100,10,北向南,南向北,1
62611,0.2241,,0,1208,23569,999999,999999,0.8964,0.8964,,,100,10,东向西,西向东,1
62615,0.0985,,0,1209,23512,999999,999999,0.394,0.394,,,100,10,北向南,南向北,1
62613,0.0525,,0,1209,23608,999999,999999,0.2101,0.2101,,,100,10,南向北,北向南,1
62614,0.0412,,0,1209,23609,999999,999999,0.1647,0.1647,,,100,10,东向西,西向东,1
61778,0.0639,,0,1210,16415,999999,999999,0.2554,0.2554,,,100,10,北向南,南向北,1
61777,0.0163,,0,1210,16420,999999,999999,0.0653,0.0653,,,100,10,东向西,西向东,1
61776,0.0617,,0,1210,16421,999999,999999,0.2469,0.2469,,,100,10,南向北,北向南,1
61784,0.037,,0,1211,16357,999999,999999,0.1482,0.1482,,,100,10,西向东,东向西,1
61783,0.0375,,0,1211,16588,999999,999999,0.1498,0.1498,,,100,10,南向北,北向南,1
61782,0.0182,,0,1211,16590,999999,999999,0.0727,0.0727,,,100,10,西向东,东向西,1
62748,0.0241,,0,1212,16515,999999,999999,0.0964,0.0964,,,100,10,北向南,南向北,1
62746,0.0707,,0,1212,16526,999999,999999,0.2826,0.2826,,,100,10,南向北,北向南,1
62747,0.063,,0,1212,16527,999999,999999,0.2519,0.2519,,,100,10,东向西,西向东,1
62783,0.1566,,0,1213,16402,999999,999999,0.6265,0.6265,,,100,10,南向北,北向南,1
62784,0.0363,,0,1213,16423,999999,999999,0.1452,0.1452,,,100,10,北向南,南向北,1
62782,0.1302,,0,1213,16425,999999,999999,0.5208,0.5208,,,100,10,南向北,北向南,1
62785,0.094,,0,1214,14715,999999,999999,0.376,0.376,,,100,10,南向北,北向南,1
62786,0.0839,,0,1214,14761,999999,999999,0.3355,0.3355,,,100,10,东向西,西向东,1
62787,0.7412,,0,1214,15981,999999,999999,2.9649,2.9649,,,100,10,西向东,东向西,1
62791,0.3594,,0,1215,14761,999999,999999,1.4375,1.4375,,,100,10,南向北,北向南,1
62792,0.6077,,0,1215,14762,999999,999999,2.4306,2.4306,,,100,10,南向北,北向南,1
62793,0.7277,,0,1215,15976,999999,999999,2.9108,2.9108,,,100,10,西向东,东向西,1
61785,0.0278,,0,1216,16554,999999,999999,0.1113,0.1113,,,100,10,西向东,东向西,1
61787,0.0232,,0,1216,16596,999999,999999,0.0929,0.0929,,,100,10,北向南,南向北,1
61786,0.0704,,0,1216,16598,999999,999999,0.2815,0.2815,,,100,10,北向南,南向北,1
61789,0.2528,,0,1217,16085,999999,999999,1.0111,1.0111,,,100,10,东向西,西向东,1
61790,0.127,,0,1217,16091,999999,999999,0.5078,0.5078,,,100,10,北向南,南向北,1
61788,0.2815,,0,1217,16120,999999,999999,1.1261,1.1261,,,100,10,南向北,北向南,1
61793,0.1862,,0,1218,16089,999999,999999,0.7448,0.7448,,,100,10,北向南,南向北,1
61791,0.4777,,0,1218,16651,999999,999999,1.9109,1.9109,,,100,10,南向北,北向南,1
61792,0.0812,,0,1218,16711,999999,999999,0.3248,0.3248,,,100,10,北向南,南向北,1
62118,0.1309,,0,1219,16662,999999,999999,0.5237,0.5237,,,100,10,西向东,东向西,1
62120,0.1612,,0,1219,16663,999999,999999,0.6446,0.6446,,,100,10,西向东,东向西,1
62119,0.4162,,0,1219,16682,999999,999999,1.6648,1.6648,,,100,10,东向西,西向东,1
61208,0.057,,0,1301,20001,999999,999999,0.2278,0.2278,,,100,10,西向东,东向西,1
61207,0.1486,,0,1301,20008,999999,999999,0.5945,0.5945,,,100,10,东向西,西向东,1
61206,0.2016,,0,1301,20009,999999,999999,0.8064,0.8064,,,100,10,南向北,北向南,1
61209,0.0202,,0,1302,19674,999999,999999,0.0809,0.0809,,,100,10,西向东,东向西,1
61211,0.0713,,0,1302,19696,999999,999999,0.2852,0.2852,,,100,10,西向东,东向西,1
61210,0.0294,,0,1302,20037,999999,999999,0.1177,0.1177,,,100,10,东向西,西向东,1
61214,0.1022,,0,1303,19948,999999,999999,0.4087,0.4087,,,100,10,北向南,南向北,1
61212,0.1135,,0,1303,19978,999999,999999,0.4539,0.4539,,,100,10,南向北,北向南,1
61213,0.0468,,0,1303,19979,999999,999999,0.1872,0.1872,,,100,10,南向北,北向南,1
61218,0.1575,,0,1304,20068,999999,999999,0.6299,0.6299,,,100,10,南向北,北向南,1
61219,0.1749,,0,1304,20073,999999,999999,0.6994,0.6994,,,100,10,东向西,西向东,1
61220,0.415,,0,1304,20074,999999,999999,1.66,1.66,,,100,10,北向南,南向北,1
62949,2.9714,,0,1305,18140,999999,999999,11.8856,11.8856,,,100,10,东向西,西向东,0
62948,2.9145,,0,1305,18143,999999,999999,11.658,11.658,,,100,10,西向东,东向西,0
61512,0.1539,,0,1306,18518,999999,999999,0.6158,0.6158,,,100,10,西向东,东向西,1
61514,0.0815,,0,1306,18888,999999,999999,0.326,0.326,,,100,10,北向南,南向北,1
61513,0.0571,,0,1306,18902,999999,999999,0.2286,0.2286,,,100,10,东向西,西向东,1
61520,0.0446,,0,1307,18885,999999,999999,0.1782,0.1782,,,100,10,北向南,南向北,1
61518,0.1354,,0,1307,18886,999999,999999,0.5416,0.5416,,,100,10,南向北,北向南,1
61519,0.0827,,0,1307,18892,999999,999999,0.3306,0.3306,,,100,10,东向西,西向东,1
61523,0.1712,,0,1308,18454,999999,999999,0.685,0.685,,,100,10,西向东,东向西,1
61522,0.0747,,0,1308,18493,999999,999999,0.2989,0.2989,,,100,10,东向西,西向东,1
61521,0.3054,,0,1308,19181,999999,999999,1.2217,1.2217,,,100,10,南向北,北向南,1
61526,0.089,,0,1309,18821,999999,999999,0.3561,0.3561,,,100,10,北向南,南向北,1
61524,0.0839,,0,1309,18825,999999,999999,0.3355,0.3355,,,100,10,西向东,东向西,1
61525,0.1303,,0,1309,18826,999999,999999,0.5211,0.5211,,,100,10,北向南,南向北,1
61906,0.1603,,0,1310,18561,999999,999999,0.6412,0.6412,,,100,10,北向南,南向北,1
61907,0.0962,,0,1310,18815,999999,999999,0.3848,0.3848,,,100,10,西向东,东向西,1
61905,0.1285,,0,1310,18816,999999,999999,0.514,0.514,,,100,10,西向东,东向西,1
61908,0.1183,,0,1311,18553,999999,999999,0.4734,0.4734,,,100,10,南向北,北向南,1
61910,0.0954,,0,1311,18813,999999,999999,0.3814,0.3814,,,100,10,北向南,南向北,1
61909,0.1587,,0,1311,18814,999999,999999,0.6347,0.6347,,,100,10,东向西,西向东,1
62181,0.3415,,0,1312,13423,999999,999999,1.366,1.366,,,100,10,南向北,北向南,0
63924,0.4015,,0,1313,10802,999999,999999,1.606,1.606,,,100,10,西向东,东向西,0
62185,0.1004,,0,1313,11000,999999,999999,0.4014,0.4014,,,100,10,北向南,南向北,0
62188,0.5347,,0,1314,10794,999999,999999,2.1389,2.1389,,,100,10,南向北,北向南,0
62187,0.6934,,0,1314,18611,999999,999999,2.7734,2.7734,,,100,10,西向东,东向西,0
62227,0.3352,,0,1315,19041,999999,999999,1.3407,1.3407,,,100,10,东向西,西向东,1
62226,0.1533,,0,1315,19043,999999,999999,0.6132,0.6132,,,100,10,南向北,北向南,1
62230,0.3048,,0,1316,18425,999999,999999,1.2193,1.2193,,,100,10,东向西,西向东,1
64155,0.3245,,0,1316,18462,999999,999999,1.2979,1.2979,,,100,10,西向东,东向西,1
60991,0.051,,0,1317,19873,999999,999999,0.204,0.204,,,100,10,北向南,南向北,1
60990,0.0331,,0,1317,19877,999999,999999,0.1324,0.1324,,,100,10,南向北,北向南,1
61217,0.2345,,0,1318,19786,999999,999999,0.9379,0.9379,,,100,10,西向东,东向西,1
61215,0.0868,,0,1318,19885,999999,999999,0.3472,0.3472,,,100,10,南向北,北向南,1
61216,0.151,,0,1318,19886,999999,999999,0.6039,0.6039,,,100,10,东向西,西向东,1
61516,0.0865,,0,1319,18495,999999,999999,0.3459,0.3459,,,100,10,东向西,西向东,1
61515,0.024,,0,1319,19846,999999,999999,0.0961,0.0961,,,100,10,西向东,东向西,1
61517,0.0901,,0,1319,19847,999999,999999,0.3603,0.3603,,,100,10,北向南,南向北,1
62363,0.1763,,0,1320,19788,999999,999999,0.7053,0.7053,,,100,10,西向东,东向西,1
62361,0.1983,,0,1320,19859,999999,999999,0.7933,0.7933,,,100,10,西向东,东向西,1
62362,0.2099,,0,1320,19862,999999,999999,0.8397,0.8397,,,100,10,南向北,北向南,1
61418,0.1195,,0,1321,10710,999999,999999,0.478,0.478,,,100,10,北向南,南向北,1
61416,0.2179,,0,1321,22104,999999,999999,0.8716,0.8716,,,100,10,西向东,东向西,1
61417,0.0806,,0,1321,22237,999999,999999,0.3225,0.3225,,,100,10,东向西,西向东,1
61421,0.1194,,0,1322,10706,999999,999999,0.4778,0.4778,,,100,10,西向东,东向西,1
61420,0.3357,,0,1322,22139,999999,999999,1.3427,1.3427,,,100,10,东向西,西向东,1
61419,0.1891,,0,1322,22211,999999,999999,0.7563,0.7563,,,100,10,西向东,东向西,1
61423,0.4935,,0,1323,19078,999999,999999,1.9739,1.9739,,,100,10,南向北,北向南,1
61424,0.3435,,0,1323,19086,999999,999999,1.374,1.374,,,100,10,北向南,南向北,1
61426,0.0781,,0,1324,22171,999999,999999,0.3123,0.3123,,,100,10,东向西,西向东,1
61427,0.0418,,0,1324,22176,999999,999999,0.1674,0.1674,,,100,10,西向东,东向西,1
61425,0.0187,,0,1324,22177,999999,999999,0.0747,0.0747,,,100,10,南向北,北向南,1
61429,0.2841,,0,1325,10731,999999,999999,1.1366,1.1366,,,100,10,东向西,西向东,1
61428,0.1609,,0,1325,22153,999999,999999,0.6437,0.6437,,,100,10,西向东,东向西,1
61430,0.0412,,0,1325,22157,999999,999999,0.1648,0.1648,,,100,10,西向东,东向西,1
61957,0.2482,,0,1326,13646,999999,999999,0.9929,0.9929,,,100,10,东向西,西向东,0
83089,0.338,,0,1326,13652,999999,999999,1.3521,1.3521,,,100,10,北向南,南向北,0
61960,0.0213,,0,1327,10905,999999,999999,0.0851,0.0851,,,100,10,西向东,东向西,0
61961,0.0213,,0,1327,10905,999999,999999,0.0851,0.0851,,,100,10,西向东,东向西,0
61959,0.1743,,0,1327,15951,999999,999999,0.6972,0.6972,,,100,10,南向北,北向南,1
61993,0.5155,,0,1328,10767,999999,999999,2.0619,2.0619,,,100,10,东向西,西向东,1
61994,0.5817,,0,1328,19085,999999,999999,2.3268,2.3268,,,100,10,北向南,南向北,1
61992,0.4302,,0,1328,19102,999999,999999,1.7207,1.7207,,,100,10,南向北,北向南,1
62162,0.1911,,0,1329,13431,999999,999999,0.7643,0.7643,,,100,10,北向南,南向北,0
62161,0.2039,,0,1329,13446,999999,999999,0.8156,0.8156,,,100,10,东向西,西向东,0
62160,0.3472,,0,1329,13617,999999,999999,1.3887,1.3887,,,100,10,南向北,北向南,0
62163,0.1973,,0,1330,13532,999999,999999,0.789,0.789,,,100,10,南向北,北向南,0
62165,0.1957,,0,1330,13542,999999,999999,0.7826,0.7826,,,100,10,西向东,东向西,0
62169,0.1625,,0,1331,13544,999999,999999,0.65,0.65,,,100,10,西向东,东向西,0
62171,0.1625,,0,1331,13544,999999,999999,0.65,0.65,,,100,10,西向东,东向西,0
62170,0.1517,,0,1331,13548,999999,999999,0.6068,0.6068,,,100,10,南向北,北向南,0
62179,0.4371,,0,1332,13228,999999,999999,1.7482,1.7482,,,100,10,东向西,西向东,0
62180,0.4083,,0,1332,13243,999999,999999,1.6332,1.6332,,,100,10,西向东,东向西,0
62200,0.5726,,0,1333,13220,999999,999999,2.2905,2.2905,,,100,10,东向西,西向东,0
62201,1.2001,,0,1333,13224,999999,999999,4.8005,4.8005,,,100,10,西向东,东向西,0
62199,1.2727,,0,1333,13366,999999,999999,5.0908,5.0908,,,100,10,西向东,东向西,0
62205,0.9036,,0,1334,13334,999999,999999,3.6146,3.6146,,,100,10,南向北,北向南,0
62206,0.315,,0,1334,13341,999999,999999,1.2599,1.2599,,,100,10,北向南,南向北,0
62207,0.2669,,0,1334,13342,999999,999999,1.0676,1.0676,,,100,10,北向南,南向北,0
62209,0.3893,,0,1335,13475,999999,999999,1.5574,1.5574,,,100,10,东向西,西向东,0
62208,0.2162,,0,1335,13478,999999,999999,0.8648,0.8648,,,100,10,南向北,北向南,0
62210,0.0825,,0,1335,13485,999999,999999,0.33,0.33,,,100,10,西向东,东向西,0
62212,0.4269,,0,1336,13203,999999,999999,1.7076,1.7076,,,100,10,东向西,西向东,0
62211,0.2812,,0,1336,13371,999999,999999,1.1246,1.1246,,,100,10,北向南,南向北,0
62214,0.8831,,0,1337,13229,999999,999999,3.5322,3.5322,,,100,10,东向西,西向东,0
62215,0.6122,,0,1337,13230,999999,999999,2.4487,2.4487,,,100,10,东向西,西向东,0
62216,0.483,,0,1337,13231,999999,999999,1.9321,1.9321,,,100,10,东向西,西向东,0
62218,0.109,,0,1338,13506,999999,999999,0.4362,0.4362,,,100,10,南向北,北向南,0
62219,0.0977,,0,1338,13509,999999,999999,0.3909,0.3909,,,100,10,北向南,南向北,0
62233,0.0756,,0,1339,13437,999999,999999,0.3024,0.3024,,,100,10,南向北,北向南,0
62234,0.0053,,0,1339,13633,999999,999999,0.0213,0.0213,,,100,10,西向东,东向西,0
62742,0.227,,0,1340,10640,999999,999999,0.9079,0.9079,,,100,10,东向西,西向东,0
62741,0.2321,,0,1340,10833,999999,999999,0.9284,0.9284,,,100,10,北向南,南向北,0
62740,0.0504,,0,1340,15919,999999,999999,0.2015,0.2015,,,100,10,南向北,北向南,0
62744,0.1249,,0,1341,13599,999999,999999,0.4998,0.4998,,,100,10,北向南,南向北,0
62745,0.0531,,0,1341,13653,999999,999999,0.2126,0.2126,,,100,10,西向东,东向西,0
61437,0.4049,,0,1342,19475,999999,999999,1.6197,1.6197,,,100,10,南向北,北向南,1
61439,0.1972,,0,1342,19481,999999,999999,0.789,0.789,,,100,10,北向南,南向北,1
61438,0.1367,,0,1342,19482,999999,999999,0.547,0.547,,,100,10,北向南,南向北,1
62190,0.4998,,0,1343,18576,999999,999999,1.9993,1.9993,,,100,10,北向南,南向北,0
62192,0.4285,,0,1343,18598,999999,999999,1.7139,1.7139,,,100,10,西向东,东向西,0
62195,0.5341,,0,1344,18163,999999,999999,2.1363,2.1363,,,100,10,西向东,东向西,0
62194,0.4718,,0,1344,18593,999999,999999,1.8872,1.8872,,,100,10,南向北,北向南,0
62225,0.4089,,0,1345,18564,999999,999999,1.6356,1.6356,,,100,10,西向东,东向西,0
62223,0.275,,0,1345,18565,999999,999999,1.0999,1.0999,,,100,10,南向北,北向南,0
62224,0.2769,,0,1345,18627,999999,999999,1.1074,1.1074,,,100,10,东向西,西向东,0
62344,0.2814,,0,1346,18780,999999,999999,1.1255,1.1255,,,100,10,东向西,西向东,1
62343,0.1663,,0,1346,18857,999999,999999,0.6654,0.6654,,,100,10,南向北,北向南,1
62345,0.052,,0,1346,18860,999999,999999,0.2079,0.2079,,,100,10,西向东,东向西,1
62348,0.0568,,0,1347,18853,999999,999999,0.2273,0.2273,,,100,10,北向南,南向北,1
62347,0.1362,,0,1347,18868,999999,999999,0.5447,0.5447,,,100,10,东向西,西向东,1
62350,0.4079,,0,1348,18566,999999,999999,1.6316,1.6316,,,100,10,东向西,西向东,1
62351,0.1355,,0,1348,18741,999999,999999,0.5422,0.5422,,,100,10,北向南,南向北,1
62349,0.0689,,0,1348,18742,999999,999999,0.2756,0.2756,,,100,10,西向东,东向西,1
62354,0.2289,,0,1349,18513,999999,999999,0.9158,0.9158,,,100,10,西向东,东向西,1
62352,0.0644,,0,1349,18779,999999,999999,0.2575,0.2575,,,100,10,南向北,北向南,1
62355,0.1764,,0,1350,18476,999999,999999,0.7055,0.7055,,,100,10,南向北,北向南,1
62356,0.1805,,0,1350,18527,999999,999999,0.7218,0.7218,,,100,10,东向西,西向东,1
62357,0.1613,,0,1350,18528,999999,999999,0.6452,0.6452,,,100,10,北向南,南向北,1
62365,0.0154,,0,1351,18519,999999,999999,0.0614,0.0614,,,100,10,东向西,西向东,1
62366,0.1588,,0,1351,19822,999999,999999,0.6353,0.6353,,,100,10,西向东,东向西,1
62364,0.1995,,0,1351,19824,999999,999999,0.7982,0.7982,,,100,10,西向东,东向西,1
62376,0.2474,,0,1352,18566,999999,999999,0.9897,0.9897,,,100,10,南向北,北向南,0
62377,0.2708,,0,1352,18666,999999,999999,1.0832,1.0832,,,100,10,东向西,西向东,0
62378,0.0952,,0,1352,18668,999999,999999,0.3808,0.3808,,,100,10,北向南,南向北,0
62382,0.2137,,0,1353,18654,999999,999999,0.8548,0.8548,,,100,10,西向东,东向西,0
62383,0.1361,,0,1353,18684,999999,999999,0.5445,0.5445,,,100,10,北向南,南向北,0
62384,0.0541,,0,1353,18705,999999,999999,0.2166,0.2166,,,100,10,北向南,南向北,0
62386,0.242,,0,1354,18568,999999,999999,0.9679,0.9679,,,100,10,东向西,西向东,0
62387,0.6173,,0,1354,18667,999999,999999,2.4691,2.4691,,,100,10,北向南,南向北,0
62385,0.1449,,0,1354,18691,999999,999999,0.5796,0.5796,,,100,10,南向北,北向南,0
62715,0.3174,,0,1355,18572,999999,999999,1.2698,1.2698,,,100,10,北向南,南向北,0
62713,0.3187,,0,1355,18631,999999,999999,1.2748,1.2748,,,100,10,南向北,北向南,0
62718,0.2364,,0,1356,18604,999999,999999,0.9457,0.9457,,,100,10,北向南,南向北,0
62717,0.3772,,0,1356,18610,999999,999999,1.5088,1.5088,,,100,10,南向北,北向南,0
62719,0.3984,,0,1357,18596,999999,999999,1.5937,1.5937,,,100,10,南向北,北向南,0
62720,0.3455,,0,1357,18597,999999,999999,1.3821,1.3821,,,100,10,北向南,南向北,0
62722,0.6522,,0,1358,18141,999999,999999,2.6087,2.6087,,,100,10,南向北,北向南,0
62724,0.495,,0,1358,18273,999999,999999,1.9801,1.9801,,,100,10,北向南,南向北,0
62728,0.3148,,0,1359,18570,999999,999999,1.2593,1.2593,,,100,10,西向东,东向西,0
62729,0.4925,,0,1359,18573,999999,999999,1.9699,1.9699,,,100,10,东向西,西向东,0
62730,0.3353,,0,1359,18681,999999,999999,1.341,1.341,,,100,10,西向东,东向西,0
62732,0.483,,0,1360,18141,999999,999999,1.9319,1.9319,,,100,10,东向西,西向东,0
62733,0.6461,,0,1360,18142,999999,999999,2.5845,2.5845,,,100,10,北向南,南向北,0
62731,0.5447,,0,1360,18574,999999,999999,2.179,2.179,,,100,10,西向东,东向西,0
61016,0.0404,,0,1361,20404,999999,999999,0.1617,0.1617,,,100,10,南向北,北向南,1
61017,0.0477,,0,1361,20405,999999,999999,0.1907,0.1907,,,100,10,东向西,西向东,1
